Sales document,Sold-To Party,Material Description,Sales Document Type,Delivery Date,Document Date,Overall Status Item Description,Order Quantity (Item),Confirmed Quantity (Item),Material,Plant,Batch,Net Price
2300080388,121047213,4337596-Roang catte,ZTEC,2/25/2022,2/25/2022,Completed,1,1,600086413,VN49,,"763,000"
2300080388,121047213,5473172 - Bom nuoc (3286278),ZTEC,2/28/2022,2/25/2022,Completed,13,13,600092671,VN49,,"2,659,000"
2300080384,121047213,5343642-Bom hoi,ZTEC,2/25/2022,2/25/2022,Completed,1,1,600086494,VN49,,"44,127,000"
2300080384,121047213,4376353- Piston xec mang,ZTEC,2/28/2022,2/25/2022,Completed,12,12,600081168,VN49,,"4,631,000"
2300080384,121047213,5286964-Bom hoi,ZTEC,2/25/2022,2/25/2022,Completed,1,1,600065853,VN49,,"27,824,000"
2300080383,121047213,3649550 - Phot duoi,ZTEC,2/28/2022,2/25/2022,Completed,1,1,600081340,VN49,,"5,116,000"
2300080383,121047213,4024809-Solenoid tat may,ZTEC,2/28/2022,2/25/2022,Completed,5,5,600002088,VN49,,"1,419,000"
2300080381,121112084,"4024808-Kit, fuel solenoid",ZKB,3/7/2022,2/25/2022,Completed,1,1,600002087,VN49,,0
2300080375,121131113,To may phat dien hieu Cummins Power,ZTEC,2/25/2022,2/25/2022,Completed,1,1,600079066,VN49,1350162,"2,935,000,000"
2300080374,121134398,AF25708M- loc gio,ZTEC,2/25/2022,2/25/2022,Completed,2,2,600002438,VN49,,"2,068,000"
2300080373,121134398,4975617- bom tiep van,ZTEC,2/25/2022,2/25/2022,Completed,1,1,600027109,VN49,,"8,171,000"
2300080373,121134398,3969562- mieng den,ZTEC,2/25/2022,2/25/2022,Completed,174,174,600017590,VN49,,"48,000"
2300080372,121133149,300-4721-04 - Chip,ZKE,1/17/2022,2/25/2022,Completed,1,1,600018364,VN49,,"2,736,079"
2300080371,121133149,A063L185 - bo sac,ZKE,1/27/2022,2/25/2022,Completed,1,1,600110119,VN49,,"6,987,550"
2300080370,121133149,A054J968 - Bo mach,ZKE,1/24/2022,2/25/2022,Completed,1,1,600102032,VN49,,"75,821,062"
2300080364,121112084,5346206 - ong noi,ZKE,8/30/2021,2/25/2022,Completed,6,6,600096147,VN49,,"649,081"
2300080364,121112084,5263262PX- kim phun,ZKE,8/30/2021,2/25/2022,Completed,6,6,600065852,VN49,,"9,344,805"
2300080355,121020331,LF777-LOC NHOT,ZKE,2/10/2022,2/24/2022,Completed,1,1,600003076,VN49,,"244,000"
2300080355,121020331,WF2075-LOC NUOC,ZKE,2/10/2022,2/24/2022,Completed,1,1,600003098,VN49,,"360,000"
2300080355,121020331,FS1000-LOC DAU,ZKE,2/10/2022,2/24/2022,Completed,2,2,600002729,VN49,,"337,000"
2300080355,121020331,DCA65L-NUOC LAM MAT,ZKE,2/10/2022,2/24/2022,Completed,2,2,600002627,VN49,,"331,000"
2300080355,121020331,LF670-LOC NHOT,ZKE,2/10/2022,2/24/2022,Completed,2,2,600003055,VN49,,"258,000"
2300080355,121020331,880966-NHOT CUMMINS 15W40-CH4 (18L),ZKE,2/10/2022,2/24/2022,Completed,2,2,600085241,VN49,,"1,582,000"
2300080355,121020331,4920076- GIOANG GIAN CO,ZKE,2/10/2022,2/24/2022,Completed,6,6,600020840,VN49,,"324,000"
2300080351,121134112,Comap InteliLite NT AMF25- BO DIEU KHIEN,ZKE,2/16/2022,2/24/2022,Completed,1,1,600084579,VN49,,"19,698,000"
2300080349,121020337,LF9009-loc nhot,ZKE,2/11/2022,2/24/2022,Completed,1,1,600003081,VN49,,"1,051,000"
2300080349,121020337,WF2075-loc nuoc,ZKE,2/11/2022,2/24/2022,Completed,1,1,600003098,VN49,,"360,000"
2300080349,121020337,FS1000-loc dau,ZKE,2/11/2022,2/24/2022,Completed,2,2,600002729,VN49,,"337,000"
2300080349,121020337,DCA65L-nuoc lam mat,ZKE,2/11/2022,2/24/2022,Completed,2,2,600002627,VN49,,"331,000"
2300080349,121020337,3067459-gioang gian co,ZKE,2/11/2022,2/24/2022,Completed,3,3,600000876,VN49,,"567,000"
2300080349,121020337,880966-nhot may,ZKE,2/11/2022,2/24/2022,Completed,3,3,600085241,VN49,,"1,582,000"
2300080347,121064958,FF2203-loc nhien lieu,ZTEC,6/9/2022,2/24/2022,Completed,3,3,600002649,VNT0,,"606,000"
2300080347,121064958,AF25278-loc gio,ZTEC,6/9/2022,2/24/2022,Completed,4,4,600002393,VNT0,,"2,776,000"
2300080347,121064958,FS1006-loc nhien lieu,ZTEC,6/9/2022,2/24/2022,Completed,7,7,600002731,VNT0,,"840,000"
2300080347,121064958,AF25708M- loc gio,ZTEC,6/9/2022,2/24/2022,Completed,8,8,600002438,VNT0,,"2,491,000"
2300080347,121064958,LF3325-loc nhot,ZTEC,6/9/2022,2/24/2022,Completed,15,15,600002918,VNT0,,"324,000"
2300080347,121064958,WF2075-loc nuoc,ZTEC,6/9/2022,2/24/2022,Completed,12,12,600003098,VNT0,,"416,000"
2300080344,121042810,5412990-day curoa,ZTEC,4/19/2022,2/24/2022,Completed,2,2,600089351,VNT0,,"279,000"
2300080335,121042810,0300-5126 Bo mach dieu khien may phat,ZTEC,3/24/2022,2/23/2022,Completed,1,1,600000560,VNT0,,"84,253,000"
2300080335,121042810,327-1418-Bo mach dieu khien may phat,ZTEC,3/24/2022,2/23/2022,Completed,1,1,600003913,VNT0,,"63,145,000"
2300080334,121076555,5452083-TUABIN TANG AP,ZTEC,2/23/2022,2/23/2022,Completed,1,1,600091279,VN49,,"37,313,000"
2300080333,121063626,Cung cap dong ho do luu luong va phu,ZTEC,2/23/2022,2/23/2022,Completed,2,2,600053628,VN49,,"38,000,000"
2300080329,121079984,Van dieu ap,ZTEC,2/23/2022,2/23/2022,Completed,2,2,600083677,VN49,,"20,000,000"
2300080327,121150914,FS19732- loc nhien lieu,ZTEC,2/23/2022,2/23/2022,Completed,11,11,600017490,VN49,,"703,000"
2300080323,121090454,300-6315-02 DISPLAY-CONTROL,ZKB,7/5/2022,2/22/2022,Completed,1,1,600021033,VN49,,0
2300080322,121091203,0300-4080-02-bo mach analog,ZTEC,2/23/2022,2/22/2022,Completed,1,1,600000528,VN49,,"43,035,000"
2300080320,121042810,AF25627-loc gio,ZTEC,2/22/2022,2/22/2022,Completed,7,7,600002433,VNT0,,"1,210,000"
2300080320,121042810,HF6319-loc thuy luc,ZTEC,2/22/2022,2/22/2022,Completed,12,12,600002853,VNT0,,"529,000"
2300080320,121042810,AF25468-loc gio,ZTEC,2/22/2022,2/22/2022,Completed,7,7,600002415,VNT0,,"679,000"
2300080311,121042810,A026F395 - man hinh dieu khien tu hoa,ZTEC,2/21/2022,2/21/2022,Completed,1,1,600110315,VN49,,"24,663,000"
2300080307,121019913,300-4306-bo dieu chinh dien ap (AVR),ZKE,12/21/2021,2/21/2022,Completed,1,1,600000534,VNT0,,"16,977,000"
2300080307,121019913,FS1040-loc nhien lieu,ZKE,12/21/2021,2/21/2022,Completed,1,1,600002735,VNT0,,"1,140,000"
2300080307,121019913,WF2126-loc nuoc,ZKE,12/21/2021,2/21/2022,Completed,1,1,600003102,VNT0,,"1,015,000"
2300080307,121019913,DCA65L-phu gia lam mat DCA4 1/2 Gal,ZKE,12/21/2021,2/21/2022,Completed,4,4,600002627,VNT0,,"331,000"
2300080307,121019913,LF9070 -loc nhot,ZKE,12/21/2021,2/21/2022,Completed,1,1,600031546,VNT0,,"1,221,000"
2300080307,121019913,880966-dau dong co Cummins Valvoline,ZKE,12/21/2021,2/21/2022,Completed,5,5,600085241,VNT0,,"1,581,000"
2300080306,121114797,LF3970-loc nhot,ZKE,12/28/2021,2/21/2022,Completed,19,19,600003033,VN49,,"238,000"
2300080305,121114797,FS20071-loc nhien lieu dong co,ZKE,12/28/2021,2/21/2022,Completed,12,12,600090091,VN49,,"830,000"
2300080303,121076555,3289347-day dai,ZTEC,6/30/2022,2/21/2022,Completed,4,4,600003932,VN49,,"1,829,000"
2300080302,121112084,"3050692-Switch, magnetic",ZKB,2/21/2022,2/21/2022,Completed,1,1,600000793,VN49,,0
2300080299,121076555,FS1006-Fulwtrsep,ZKB,3/22/2022,2/18/2022,Completed,2,2,600002731,VN49,,0
2300080299,121076555,DCA65L-Coolant Water,ZKB,3/22/2022,2/18/2022,Completed,9,9,600002627,VN49,,0
2300080297,121128739,4376327-Piston-sec mang dong co Cummins,ZTEC,4/20/2022,2/18/2022,Completed,1,1,600104842,VNT0,,"9,162,000"
2300080297,121128739,5404408-Ong xy lanh dong co Cummins,ZTEC,4/20/2022,2/18/2022,Completed,1,1,600089678,VNT0,,"4,448,000"
2300080297,121128739,5263308-Kim phun dong co Cummins QSC8.3,ZTEC,4/20/2022,2/18/2022,Completed,1,1,600072937,VNT0,,"21,851,000"
2300080297,121128739,5529522-Nap quy lat dong co Cummins,ZTEC,4/20/2022,2/18/2022,Completed,1,1,600098682,VNT0,,"137,907,000"
2300080297,121128739,LF14000NN-Phin loc nhot dong co Cummins,ZTEC,4/21/2022,2/18/2022,Completed,1,1,600081260,VNT0,,"1,192,000"
2300080297,121128739,3964715- Dua day dong co Cummins QSC8.3,ZTEC,4/21/2022,2/18/2022,Completed,6,6,600014828,VNT0,,"462,000"
2300080297,121128739,3950661-Bac bien dong co Cummins QSC8.3,ZTEC,4/20/2022,2/18/2022,Completed,2,2,600002023,VNT0,,"286,000"
2300080297,121128739,5259419-Xu pap xa dong co Cummins QSC8.3,ZTEC,4/20/2022,2/18/2022,Completed,2,2,600096006,VNT0,,"1,862,000"
2300080297,121128739,5259420-Xu pap hut dong co Cummins,ZTEC,4/20/2022,2/18/2022,Completed,2,2,600096005,VNT0,,"1,606,000"
2300080297,121128739,5316172-Lo xo xu pap hut dong co Cummins,ZTEC,4/20/2022,2/18/2022,Completed,2,2,600078878,VNT0,,"191,000"
2300080297,121128739,5316173 -Lo xo xu pap xa dong co Cummins,ZTEC,4/21/2022,2/18/2022,Completed,2,2,600110424,VNT0,,"190,000"
2300080297,121128739,5332563-Gioang cac-te dong co Cummins C9,ZTEC,4/21/2022,2/18/2022,Completed,5,5,600083641,VNT0,,"1,379,000"
2300080294,121062879,A034X718-Nap ket nuoc,ZTEC,8/15/2022,2/17/2022,Completed,2,2,600086311,VN49,,"6,112,000"
2300080294,121062879,130-5325-Nap ket nuoc,ZTEC,8/15/2022,2/17/2022,Completed,2,2,600074055,VN49,,"2,237,000"
2300080293,121076555,2864488- BO DAY,ZTEC,4/28/2022,2/17/2022,Completed,1,1,600072974,VN49,,"20,974,000"
2300080293,121076555,2864482- BO DAY DIEN,ZTEC,4/27/2022,2/17/2022,Completed,2,2,600074947,VN49,,"25,230,000"
2300080293,121076555,2864516- DAY DAN TIN HIEU,ZTEC,4/27/2022,2/17/2022,Completed,3,3,600070650,VN49,,"4,393,000"
2300080293,121076555,3803682- BO DAY DIEN,ZTEC,4/27/2022,2/17/2022,Completed,12,12,600072973,VN49,,"759,000"
2300080291,121134398,3800855-truc cam,ZTEC,2/17/2022,2/17/2022,Completed,25,25,600001418,VN49,,"16,500,000"
2300080290,121112825,LF777-Loc nhot dong co,ZTEC,3/31/2022,2/17/2022,Completed,4,4,600003076,VN49,,"257,000"
2300080290,121112825,AF25278-Loc gio dong co,ZTEC,3/31/2022,2/17/2022,Completed,4,4,600002393,VN49,,"2,620,000"
2300080290,121112825,LF670-Loc nhot dong co,ZTEC,3/31/2022,2/17/2022,Completed,8,8,600003055,VN49,,"271,000"
2300080289,121131987,FS1006-loc dau dong co,ZTEC,2/17/2022,2/17/2022,Completed,1,1,600002731,VN49,,"815,000"
2300080289,121131987,WF2075-loc nuoc lam mat,ZTEC,2/17/2022,2/17/2022,Completed,1,1,600003098,VN49,,"396,000"
2300080289,121131987,DCA65L-dung dich pha nuoc lam mat,ZTEC,2/17/2022,2/17/2022,Completed,12,12,600002627,VN49,,"364,000"
2300080289,121131987,LF670-loc nhot dong co,ZTEC,2/17/2022,2/17/2022,Completed,4,4,600003055,VN49,,"284,000"
2300080289,121131987,880966-nhot dong co Cummins 15W40,ZTEC,2/17/2022,2/17/2022,Completed,10,10,600085241,VN49,,"1,381,818"
2300080284,121134398,0300-6014 - MAN HINH DIEU KHIEN,ZTEC,5/19/2022,2/16/2022,Completed,1,1,600080430,VN49,,"8,138,000"
2300080283,121134398,3803285-bo sua chua bom nuoc,ZTEC,4/12/2022,2/16/2022,Completed,1,1,600001542,VN49,,"15,539,000"
2300080282,121112084,"3050692-Switch, magnetic",ZKB,2/16/2022,2/16/2022,Completed,1,1,600000793,VN49,,0
2300080278,121134398,3631241-Piston,ZTEC,2/16/2022,2/16/2022,Completed,60,60,600001359,VN49,,"3,500,000"
2300080277,121134398,3801826-Xy lanh NT/N14,ZTEC,2/16/2022,2/16/2022,Completed,120,120,600001453,VN49,,"1,045,000"
2300080275,121134112,ID-FLX-LITE-Bo dieu khien,ZKB,2/16/2022,2/16/2022,Completed,1,1,600084579,VN49,,0
2300080274,121059812,3050692-RO LE DE,ZKE,2/8/2022,2/16/2022,Completed,1,1,600000793,VN49,,"3,571,000"
2300080274,121059812,5367762 - MO TO KHOI DONG,ZKE,2/8/2022,2/16/2022,Completed,1,1,600093190,VN49,,"30,761,000"
2300080273,121059812,FS1040-LOC DAU,ZKE,2/10/2022,2/16/2022,Completed,1,1,600002735,VN49,,"1,200,000"
2300080273,121059812,LF14000NN-LOC NHOT,ZKE,2/10/2022,2/16/2022,Completed,1,1,600081260,VN49,,"1,300,000"
2300080273,121059812,WF2126-LOC NUOC,ZKE,2/10/2022,2/16/2022,Completed,1,1,600003102,VN49,,"1,000,000"
2300080271,121112084,3913628 - Transducer,ZKB,2/16/2022,2/16/2022,Completed,1,1,600001830,VN49,,0
2300080269,121020331,3044196-Bo dieu toc,ZKE,2/8/2022,2/15/2022,Completed,1,1,600000761,VN49,,"32,012,000"
2300080255,121020271,300-4083 - BO GIAO TIEP,ZKE,1/25/2022,2/14/2022,Completed,1,1,600003958,VN49,,"40,272,000"
2300080253,121103897,E000-23212/1P- BO DIEU AP,ZKE,1/26/2022,2/14/2022,Completed,1,1,600074133,VN49,,"16,679,000"
2300080251,121133149,302-2058-16-TRANSFORMER CURRENT,ZKB,4/14/2022,2/14/2022,Completed,1,1,600021207,VN49,,0
2300080247,121138847,888422 - Nhot Cummins 20W50-CI4,ZTEC,2/14/2022,2/14/2022,Completed,400,400,600095486,VN49,,"1,136,364"
2300080246,121138847,888422 - Nhot Cummins 20W50-CI4,ZTEC,2/14/2022,2/14/2022,Completed,440,440,600095486,VN49,,"1,136,364"
2300080245,121090889,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZKB,2/18/2022,2/11/2022,Completed,6,6,600083278,VNT0,,0
2300080245,121090889,FF5580 - FUELFILTER,ZKB,2/17/2022,2/11/2022,Completed,3,3,600014139,VNT0,,0
2300080245,121090889,FS19596-FUEL SEP FILTER,ZKB,2/17/2022,2/11/2022,Completed,3,3,600029501,VNT0,,0
2300080245,121090889,AF25129M-Airfilter element,ZKB,2/18/2022,2/11/2022,Completed,2,2,600002384,VNT0,,0
2300080245,121090889,LF9009-Lube filter,ZKB,2/18/2022,2/11/2022,Completed,3,3,600003081,VNT0,,0
2300080245,121090889,WF2074-Water filter,ZKB,2/18/2022,2/11/2022,Completed,2,2,600003097,VNT0,,0
2300080245,121090889,CC2869-ES COMPLEAT PG REMIX- 20L,ZKB,2/17/2022,2/11/2022,Completed,4,4,600074824,VNT0,,0
2300080245,121090889,FS20000-FUEL WTR SEP,ZKB,2/18/2022,2/11/2022,Completed,3,3,600009310,VNT0,,0
2300080245,121090889,AF25130M-Air filter,ZKB,2/17/2022,2/11/2022,Completed,2,2,600002385,VNT0,,0
2300080244,121064958,DCA65L-phu gia lam mat,ZKE,2/7/2022,2/11/2022,Completed,10,10,600002627,VNT0,,"331,000"
2300080244,121064958,FF202-loc nhien lieu,ZKE,2/7/2022,2/11/2022,Completed,2,2,600002641,VNT0,,"383,000"
2300080244,121064958,WF2076-loc nuoc,ZKE,2/7/2022,2/11/2022,Completed,2,2,600003099,VNT0,,"437,000"
2300080244,121064958,LF777-loc nhot dong co,ZKE,2/7/2022,2/11/2022,Completed,2,2,600003076,VNT0,,"244,000"
2300080244,121064958,LF670-loc nhot dong co,ZKE,2/7/2022,2/11/2022,Completed,5,5,600003055,VNT0,,"258,000"
2300080244,121064958,880966-dau dong co 15W40 CH4 18L PL,ZKE,2/7/2022,2/11/2022,Completed,9,9,600085241,VNT0,,"1,727,000"
2300080243,121020337,LF9009-Lube filter,ZKB,2/11/2022,2/11/2022,Completed,1,1,600003081,VN49,,0
2300080243,121020337,WF2075-Water filter,ZKB,2/11/2022,2/11/2022,Completed,1,1,600003098,VN49,,0
2300080243,121020337,FS1000-Fulwtrsep,ZKB,2/11/2022,2/11/2022,Completed,2,2,600002729,VN49,,0
2300080243,121020337,880966-Blue7600 15W40API CH-4 18L PL,ZKB,2/11/2022,2/11/2022,Completed,3,3,600085241,VN49,,0
2300080243,121020337,"3067459-Gasket, rocket lever",ZKB,2/11/2022,2/11/2022,Completed,3,3,600000876,VN49,,0
2300080243,121020337,DCA65L-Coolant Water,ZKB,2/11/2022,2/11/2022,Completed,2,2,600002627,VN49,,0
2300080242,121150914,FS19732- loc nhien lieu,ZTEC,2/11/2022,2/11/2022,Completed,4,4,600017490,VN49,,"703,000"
2300080238,121136452,LF9018-loc dau,ZTEC,2/11/2022,2/11/2022,Completed,180,180,600003083,VNT0,,"685,000"
2300080238,121136452,FS1006-loc nhien lieu,ZTEC,2/11/2022,2/11/2022,Completed,60,60,600002731,VNT0,,"620,000"
2300080236,121042810,0525-0305 - son xit mau xanh,ZTEC,4/18/2022,2/11/2022,Completed,6,6,600110338,VNT0,,"376,000"
2300080236,121042810,402-0527-dem giam rung,ZTEC,4/18/2022,2/11/2022,Completed,20,20,600075536,VNT0,,"164,000"
2300080234,121126343,880966-Blue7600 15W40API CH-4 18L PL,ZTEC,2/10/2022,2/10/2022,Completed,2,2,600085241,VNT0,,"1,372,727"
2300080232,121042810,AH1100-loc gio,ZTEC,2/10/2022,2/10/2022,Completed,7,7,600002587,VNT0,,"2,678,000"
2300080231,121059812,FS1040-Fulwtrsep,ZKB,2/10/2022,2/10/2022,Completed,1,1,600002735,VN49,,0
2300080231,121059812,WF2126-Water Filter,ZKB,2/10/2022,2/10/2022,Completed,1,1,600003102,VN49,,0
2300080231,121059812,LF14000NN-OIL FILTER COMBO SPINON,ZKB,2/10/2022,2/10/2022,Completed,1,1,600081260,VN49,,0
2300080229,121041822,"AK 5009 SS - HOSE,FLEXIBLE",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078940,VN49,,0
2300080229,121041822,"3064919-PULLEY,WATER PUMP IDLER",ZKB,4/26/2022,2/10/2022,Completed,1,1,600088091,VN49,,0
2300080229,121041822,"178079-VALVE, CHECK",ZKB,4/26/2022,2/10/2022,Completed,1,1,600027957,VN49,,0
2300080229,121041822,"0218245-GASKET, LUB OIL CLR COV",ZKB,4/26/2022,2/10/2022,Completed,1,1,600021271,VN49,,0
2300080229,121041822,"3066463 - SENSOR,VISCOSITY",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078960,VN49,,0
2300080229,121041822,"3066467 - UNION,MALE",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078967,VN49,,0
2300080229,121041822,"AK 6013 20SS - HOSE,FLEXIBLE",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078962,VN49,,0
2300080229,121041822,501-0879-LINE-FUEL,ZKB,4/26/2022,2/10/2022,Completed,1,1,600088102,VN49,,0
2300080229,121041822,"3801235-Set, lower engine gas",ZKB,4/26/2022,2/10/2022,Completed,1,1,600001429,VN49,,0
2300080229,121041822,3803369-Pump Lubricating oil,ZKB,4/26/2022,2/10/2022,Completed,1,1,600001545,VN49,,0
2300080229,121041822,"3801260-Set, main bearing",ZKB,4/26/2022,2/10/2022,Completed,1,1,600001430,VN49,,0
2300080229,121041822,"3038904-Shaft, rocker lever",ZKB,4/26/2022,2/10/2022,Completed,1,1,600000739,VN49,,0
2300080229,121041822,"173368-SEAL,RECTANGULAR RING",ZKB,4/26/2022,2/10/2022,Completed,1,1,600088093,VN49,,0
2300080229,121041822,"3308958-SEAL, RECTANGULAR RING",ZKB,4/26/2022,2/10/2022,Completed,1,1,600021275,VN49,,0
2300080229,121041822,"3033005 - TUBE,FUEL SUPPLY",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078946,VN49,,0
2300080229,121041822,"3896027 - VALVE,CHECK",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078954,VN49,,0
2300080229,121041822,"3071160-HOSE, PLAIN",ZKB,4/26/2022,2/10/2022,Completed,1,1,600021025,VN49,,0
2300080229,121041822,"3076346- SLEEVE, WEAR",ZKB,4/26/2022,2/10/2022,Completed,1,1,600016271,VN49,,0
2300080229,121041822,0130-6392-CAP-PRESSURE,ZKB,4/26/2022,2/10/2022,Completed,1,1,600081155,VN49,,0
2300080229,121041822,"3005131-DRIVE,ACCESSORY",ZKB,4/26/2022,2/10/2022,Completed,1,1,600082926,VN49,,0
2300080229,121041822,"3412267-Seal, dust N14",ZKB,4/26/2022,2/10/2022,Completed,1,1,600001205,VN49,,0
2300080229,121041822,"AK 4005 60SS - HOSE,FLEXIBLE",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078961,VN49,,0
2300080229,121041822,"3066816 - UNION,MALE",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078968,VN49,,0
2300080229,121041822,"AK 4011 MS - HOSE,FLEXIBLE",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078939,VN49,,0
2300080229,121041822,"3069112 - TEE,MALE ADAPTER",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078953,VN49,,0
2300080229,121041822,"3038028 - TUBE,FUEL BYPASS",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078947,VN49,,0
2300080229,121041822,"3166434 - TUBE,FUEL SUPPLY",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078955,VN49,,0
2300080229,121041822,"215233-Bearing, Thrust",ZKB,4/26/2022,2/10/2022,Completed,1,1,600000475,VN49,,0
2300080229,121041822,"3022352-KEY,OFFSET WOODRUFF",ZKB,4/26/2022,2/10/2022,Completed,1,1,600087601,VN49,,0
2300080229,121041822,A028X493-OIL PRESSURE SENDER,ZKB,4/26/2022,2/10/2022,Completed,1,1,600044581,VN49,,0
2300080229,121041822,"3065134-Seal, oil",ZKB,4/26/2022,2/10/2022,Completed,1,1,600000867,VN49,,0
2300080229,121041822,"3008530 - SUPPORT,CAMSHAFT THRUST",ZKB,4/26/2022,2/10/2022,Completed,1,1,600110321,VN49,,0
2300080229,121041822,65259 A - SHIM,ZKB,4/26/2022,2/10/2022,Completed,1,1,600110322,VN49,,0
2300080229,121041822,65259 B - SHIM,ZKB,4/26/2022,2/10/2022,Completed,1,1,600110323,VN49,,0
2300080229,121041822,65259 C - SHIM,ZKB,4/26/2022,2/10/2022,Completed,1,1,600110324,VN49,,0
2300080229,121041822,185573 - SHIM,ZKB,4/26/2022,2/10/2022,Completed,1,1,600110325,VN49,,0
2300080229,121041822,"64775 - HOSE,PLAIN",ZKB,4/26/2022,2/10/2022,Completed,1,1,600110330,VN49,,0
2300080229,121041822,"212491-PULLEY,FAN",ZKB,6/6/2022,2/10/2022,Completed,1,1,600088107,VN49,,0
2300080229,121041822,"AK10011 40SS - HOSE,FLEXIBLE",ZKB,4/26/2022,2/10/2022,Completed,1,1,600078951,VN49,,0
2300080229,121041822,193-0529-01 Sensor Temperature,ZKB,4/26/2022,2/10/2022,Completed,1,1,600000403,VN49,,0
2300080229,121041822,45-0320 -NDE,ZKB,4/26/2022,2/10/2022,Completed,2,2,600072463,VN49,,0
2300080229,121041822,"3006745 - RING,RETAINING",ZKB,4/26/2022,2/10/2022,Completed,2,2,600110319,VN49,,0
2300080229,121041822,"AK10022 SS - HOSE,FLEXIBLE",ZKB,4/26/2022,2/10/2022,Completed,2,2,600110320,VN49,,0
2300080229,121041822,"AK 4014 SS - HOSE,FLEXIBLE",ZKB,4/26/2022,2/10/2022,Completed,2,2,600078949,VN49,,0
2300080229,121041822,"AK 4041 SS - HOSE,FLEXIBLE",ZKB,4/26/2022,2/10/2022,Completed,2,2,600078950,VN49,,0
2300080229,121041822,"3067575 - HOSE,FLEXIBLE",ZKB,4/26/2022,2/10/2022,Completed,2,2,600078952,VN49,,0
2300080229,121041822,"A055G562-SENDER,LOW COOLANT (0193-0468)",ZKB,4/26/2022,2/10/2022,Completed,2,2,600088324,VN49,,0
2300080229,121041822,"118346 - UNION,MALE",ZKB,4/26/2022,2/10/2022,Completed,2,2,600078963,VN49,,0
2300080229,121041822,"3801826-Kit, Liner",ZKB,4/26/2022,2/10/2022,Completed,6,6,600001453,VN49,,0
2300080229,121041822,"BM95162-Lever, rocker",ZKB,4/26/2022,2/10/2022,Completed,6,6,600002244,VN49,,0
2300080229,121041822,0151-0411 - PICK UP-MAGNETIC,ZKB,4/26/2022,2/10/2022,Completed,2,2,600081295,VN49,,0
2300080229,121041822,"BM95161-Lever, rocker",ZKB,4/26/2022,2/10/2022,Completed,6,6,600002243,VN49,,0
2300080229,121041822,0402-0779-05-ISOLATOR-VIBRATION,ZKB,4/26/2022,2/10/2022,Completed,6,6,600086142,VN49,,0
2300080229,121041822,"3014404 - NOZZLE, PISTON COOLING",ZKB,4/26/2022,2/10/2022,Completed,6,6,600016592,VN49,,0
2300080229,121041822,3054948-Ring Liner Seal,ZKB,4/26/2022,2/10/2022,Completed,6,6,600000822,VN49,,0
2300080229,121041822,"3007713-Seal, o ring",ZKB,4/26/2022,2/10/2022,Completed,2,2,600000581,VN49,,0
2300080229,121041822,"A040J429-HOSE,RADIATOR",ZKB,6/6/2022,2/10/2022,Completed,3,3,600088105,VN49,,0
2300080229,121041822,4024919-Set upper gasket,ZKB,4/26/2022,2/10/2022,Completed,4,4,600002092,VN49,,0
2300080229,121041822,"3801594-Gasket, Intake Manifold",ZKB,4/26/2022,2/10/2022,Completed,4,4,600001441,VN49,,0
2300080229,121041822,3046200-Kh#p n#i b#m,ZKB,4/26/2022,2/10/2022,Completed,4,4,600000769,VN49,,0
2300080229,121041822,3411335-VAN HANG NHIET,ZKB,4/26/2022,2/10/2022,Completed,4,4,600003610,VN49,,0
2300080229,121041822,"208128 - GASKET,THERMOSTAT HOUSING",ZKB,4/26/2022,2/10/2022,Completed,4,4,600079380,VN49,,0
2300080229,121041822,3096857-Valve shutoff,ZKB,4/26/2022,2/10/2022,Completed,3,3,600000994,VN49,,0
2300080229,121041822,"3521440-COLLAR,THRUST",ZKB,4/26/2022,2/10/2022,Completed,4,4,600073030,VN49,,0
2300080229,121041822,501-0878-LINE-FUEL (FEED),ZKB,4/26/2022,2/10/2022,Completed,4,4,600088103,VN49,,0
2300080229,121041822,"3001280-RING,RETAINING",ZKB,4/26/2022,2/10/2022,Completed,4,4,600088090,VN49,,0
2300080229,121041822,145551-Seal O Ring,ZKB,4/26/2022,2/10/2022,Completed,4,4,600000307,VN49,,0
2300080229,121041822,503-2568-HOSE-VENT,ZKB,4/26/2022,2/10/2022,Completed,4,4,600088095,VN49,,0
2300080229,121041822,"3076334 - VALVE,OIL CONTROL",ZKB,4/26/2022,2/10/2022,Completed,4,4,600078959,VN49,,0
2300080229,121041822,"200307-Seal, oil",ZKB,4/26/2022,2/10/2022,Completed,4,4,600000407,VN49,,0
2300080229,121041822,"3545669-Kit, tur repair",ZKB,4/26/2022,2/10/2022,Completed,4,4,600001317,VN49,,0
2300080229,121041822,"3521439-SLINGER,OIL",ZKB,4/26/2022,2/10/2022,Completed,4,4,600073029,VN49,,0
