Plant,Document Date,Storage Location,Purchasing Document,Item,Vendor/supplying plant,Material,Short Text,Deletion indicator,Order Quantity,Order Price Unit,Net price,Net Order Value,Still to be delivered (qty),Still to be invoiced (qty),Purchasing Group,Shipment Date,Still to be delivered (value),Still to be invoiced (val.)
VN49,1/31/2022,1100,7150151561,500,21500157,600000573,"3006456-Guide, valve stem",,20,PC,2.17,43.40,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151561,510,21500157,600000573,"3006456-Guide, valve stem",,120,PC,2.17,260.40,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151561,520,21500157,600018559,3042713- CUP INJECTOR,,16,PC,41.61,665.76,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151561,530,21500157,600001552,"3803518-Valve, intake",,300,PC,16.05,"4,815.00",0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,10,21500157,600002384,AF25129M-Airfilter element,,8,PC,35.79,286.32,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,20,21500157,600002385,AF25130M-Air filter,,8,PC,16.68,133.44,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,30,21500157,600003081,LF9009-Lube filter,L,18,PC,27.99,503.82,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,40,21500157,600014139,FF5580 - FUELFILTER,,12,PC,9.84,118.08,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,50,21500157,600009310,FS20000-FUEL WTR SEP,L,24,PC,28.86,692.64,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,60,21500157,600029501,FS19596-FUEL SEP FILTER,,12,PC,23.51,282.12,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,70,21500157,600003097,WF2074-Water filter,,12,PC,12.75,153.00,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,80,21500157,600074824,CC2869-ES COMPLEAT PG REMIX- 20L,,20,PC,63.35,"1,267.00",0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,90,21500157,600002750,FS1280-Fulwtrsep,,12,PC,5.64,67.68,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,100,21500157,600007488,FF42000-FUEL FILTER,L,12,PC,5.18,62.16,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,110,21500157,600066160,AF25546-AIR FILTER,,1,PC,75.53,75.53,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,120,21500157,600002579,AF928M-Air filter,,3,PC,37.00,111.00,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,130,21500157,600002735,FS1040-Fulwtrsep,L,24,PC,27.74,665.76,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,140,21500157,600081260,LF14000NN-OIL FILTER COMBO SPINON,,18,PC,30.53,549.54,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,150,21500157,600003102,WF2126-Water Filter,,6,PC,27.05,162.30,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,160,21500157,600000876,"3067459-Gasket, rocket lever",,60,PC,15.16,909.60,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,170,21500157,600000935,"3077198-Gasket, Rocker Lever",,72,PC,29.61,"2,131.92",0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,180,21500157,600002731,FS1006-Fulwtrsep,,54,PC,19.74,"1,065.96",0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,190,21500157,600002918,LF3325-Lube filter,,36,PC,7.33,263.88,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,200,21500157,600002592,AH1135-Airhousing,,20,PC,79.41,"1,588.20",0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,210,21500157,600020051,LF9050- LUBE FILTER( # LF9024),,42,PC,45.98,"1,931.16",0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,220,21500157,600002429,AF25593-Air filter,,48,PC,71.91,"3,451.68",0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,230,21500157,600003099,WF2076-Water Filter,,48,PC,11.63,558.24,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,240,21500157,600020840,"4920076- GASKET, ROCKER LEVER",,710,PC,8.03,"5,701.30",0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,250,21500157,600002393,AF25278-Air filter,L,8,PC,60.70,485.60,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,260,21500157,600002649,FF2203-Fuel filter,,6,PC,14.67,88.02,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,270,21500157,600003098,WF2075-Water filter,,12,PC,9.58,114.96,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,280,21500157,600002733,FS1009-Fulwtrsep,L,12,PC,11.51,138.12,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,290,21500157,600017490,FS19732- FULWTRSEP,L,12,PC,17.10,205.20,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,300,21500157,600002567,AF872M-Airfilter element,,4,PC,48.55,194.20,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,310,21500157,600002587,AH1100-Airhousing,,2,PC,85.26,170.52,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,320,21500157,600002909,LF3000-Lube filter,L,6,PC,12.51,75.06,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,330,21500157,600031546,LF9070 (# LF9000) -LUBE FILTER,,6,PC,32.52,195.12,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,340,21500157,600002459,AF265-Air filter,,1,PC,20.66,20.66,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,350,21500157,600002748,FS1251-Fulwtrsep,L,12,PC,7.62,91.44,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,360,21500157,600003030,LF3894-Lube filter,,12,PC,6.16,73.92,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,370,21500157,600002781,FS20202-Fulwtrsep,,12,PC,10.00,120.00,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,380,21500157,600002686,FF5114-Fuel filter,L,12,PC,3.29,39.48,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,390,21500157,600002907,LF16011-Lubefilter,L,12,PC,5.53,66.36,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,400,21500157,600003066,LF701-Lube filter,L,12,PC,4.82,57.84,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,410,21500157,600002637,FF167-Fuel Filter,L,12,PC,2.59,31.08,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,420,21500157,600002515,AF4674 - Airfilter element,L,1,PC,67.63,67.63,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,430,21500157,600002516,AF4675-Airfilter element,L,1,PC,44.42,44.42,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,440,21500157,600018324,FS19624 - FULWTRSEP,L,6,PC,9.20,55.20,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,450,21500157,600002781,FS20202-Fulwtrsep,L,12,PC,10.00,120.00,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,460,21500157,600029974,CC2638-RESTORE PLUS,L,4,PC,21.53,86.12,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,470,21500157,600002632,FF105D-Fuel filter,L,12,PC,2.98,35.76,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,480,21500157,600107551,LF17579-LUBEOIL FILTER,L,6,PC,33.70,202.20,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,490,21500157,600107552,FF63013-FUEL FILTER SPINON,L,6,PC,44.82,268.92,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,500,21500157,600107553,AF26433-AIRFILTER ELEMENT,,1,PC,43.47,43.47,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,510,21500157,600087988,AF903M-AIR FILTER-PRIMARY,L,4,PC,70.12,280.48,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,520,21500157,600002740,FS1216-Fuel filter,L,6,PC,15.64,93.84,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,530,21500157,600000722,3034855-Gasket Rkr lever housing,,1,PC,42.09,42.09,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,540,21500157,600089303,FS1041-Fuel-Water Separator,,6,PC,28.39,170.34,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,550,21500157,600079460,FF5782 - FUELFILTER,,6,PC,81.38,488.28,0,0,V43,,0.00,0.00
VN49,1/31/2022,1100,7150151562,560,21500157,600001948,"3930906-Gasket, valve cover",,12,PC,3.40,40.80,0,0,V43,,0.00,0.00
VN49,2/8/2022,1100,7150151787,10,21500157,600075950,3866885-thermocouple,,1,PC,50.69,50.69,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,10,21500157,600000380,"187160-Belt, V",,12,PC,14.15,169.80,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,20,21500157,600001429,"3801235-Set, lower engine gas",,1,PC,81.90,81.90,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,30,21500157,600002092,4024919-Set upper gasket,,3,PC,91.54,274.62,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,40,21500157,600001441,"3801594-Gasket, Intake Manifold",,4,PC,58.58,234.32,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,50,21500157,600016727,"3071497PX - MX, INJ, STC",,24,PC,78.70,"1,888.80",0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,60,21500157,600001317,"3545669-Kit, tur repair",,4,PC,54.61,218.44,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,70,21500157,600000769,3046200-Kh#p n#i b#m,,4,PC,2.34,9.36,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,80,21500157,600000702,"3030038-Crosshead, valve",,12,PC,28.35,340.20,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,90,21500157,600001545,3803369-Pump Lubricating oil,,1,PC,591.96,591.96,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,100,21500157,600088097,"3050867-SEAL,GROMMET",,24,PC,9.13,219.12,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,110,21500157,600000808,3052587-Seal O ring,,24,PC,0.83,19.92,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,120,21500157,600000818,"3054260-Connection, Valve, oil control",,24,PC,5.84,140.16,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,130,21500157,600110334,"3058686 - SCREW,TWELVE POINT CAP",,24,PC,2.54,60.96,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,140,21500157,600003610,3411335-VAN HANG NHIET,,4,PC,21.84,87.36,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,150,21500157,600079380,"208128 - GASKET,THERMOSTAT HOUSING",,4,PC,2.46,9.84,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,160,21500157,600000994,3096857-Valve shutoff,,3,PC,125.44,376.32,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,170,21500157,600001430,"3801260-Set, main bearing",,1,PC,120.13,120.13,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,180,21500157,600001452,"3801823-Kit, Liner",L,6,PC,196.56,"1,179.36",0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,190,21500157,600001550,"3803512-Valve, intake",,48,PC,16.38,786.24,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,200,21500157,600001553,"3803519-Valve, exhaust",,48,PC,25.12,"1,205.76",0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,210,21500157,600016263,"200354 - INSERT, VALVE",,48,PC,8.72,418.56,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,220,21500157,600000640,3017759-Insert Valve,,48,PC,8.95,429.60,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,230,21500157,600000573,"3006456-Guide, valve stem",,96,PC,5.67,544.32,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,240,21500157,600073029,"3521439-SLINGER,OIL",,4,PC,20.24,80.96,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,250,21500157,600073030,"3521440-COLLAR,THRUST",,4,PC,18.01,72.04,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,260,21500157,600079384,"FC9896RX - EFC RH, 1, EP",L,4,PC,"1,292.58","5,170.32",0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,270,21500157,600002244,"BM95162-Lever, rocker",,6,PC,60.05,360.30,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,280,21500157,600002243,"BM95161-Lever, rocker",,6,PC,61.35,368.10,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,290,21500157,600081295,0151-0411 - PICK UP-MAGNETIC,,2,PC,320.96,641.92,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,300,21500157,600081155,0130-6392-CAP-PRESSURE,,1,PC,28.30,28.30,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,310,21500157,600000739,"3038904-Shaft, rocker lever",,1,PC,85.78,85.78,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,320,21500157,600086142,0402-0779-05-ISOLATOR-VIBRATION,,5,PC,19.24,96.20,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,330,21500157,600088102,501-0879-LINE-FUEL,,1,PC,41.16,41.16,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,340,21500157,600088103,501-0878-LINE-FUEL (FEED),,1,PC,41.90,41.90,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,350,21500157,600088105,"A040J429-HOSE,RADIATOR",,7,PC,11.62,81.34,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,360,21500157,600088106,"A040J440-HOSE,RADIATOR",L,4,PC,37.79,151.16,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,370,21500157,600078940,"AK 5009 SS - HOSE,FLEXIBLE",,1,PC,41.18,41.18,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,380,21500157,600016592,"3014404 - NOZZLE, PISTON COOLING",,6,PC,5.48,32.88,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,390,21500157,600000490,"3001281-Bearing, Roller",,8,PC,12.96,103.68,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,400,21500157,600088090,"3001280-RING,RETAINING",,4,PC,4.14,16.56,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,410,21500157,600000307,145551-Seal O Ring,,4,PC,2.01,8.04,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,420,21500157,600088091,"3064919-PULLEY,WATER PUMP IDLER",,1,PC,188.32,188.32,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,430,21500157,600088093,"173368-SEAL,RECTANGULAR RING",,1,PC,3.22,3.22,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,450,21500157,600088095,503-2568-HOSE-VENT,,1,PC,24.13,24.13,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,460,21500157,600088096,130-6401-TUBE-WATER,L,8,PC,13.47,107.76,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,470,21500157,600078939,"AK 4011 MS - HOSE,FLEXIBLE",,1,PC,45.03,45.03,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,480,21500157,600078949,"AK 4014 SS - HOSE,FLEXIBLE",,2,PC,51.22,102.44,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,490,21500157,600078950,"AK 4041 SS - HOSE,FLEXIBLE",,2,PC,40.95,81.90,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,500,21500157,600078952,"3067575 - HOSE,FLEXIBLE",,2,PC,69.17,138.34,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,510,21500157,600078959,"3076334 - VALVE,OIL CONTROL",,4,PC,539.96,"2,159.84",0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,520,21500157,600027957,"178079-VALVE, CHECK",,1,PC,144.37,144.37,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,530,21500157,600078954,"3896027 - VALVE,CHECK",,1,PC,35.77,35.77,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,540,21500157,600000582,"3007759-Seal, o ring",,32,PC,1.03,32.96,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,550,21500157,600003933,"3406702-Sleeve, injector",,32,PC,8.98,287.36,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,560,21500157,600072463,45-0320 -NDE,,2,PC,87.11,174.22,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,570,21500157,600088107,"212491-PULLEY,FAN",,4,PC,592.59,"2,370.36",0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,580,21500157,600000407,"200307-Seal, oil",,4,PC,14.00,56.00,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,590,21500157,600110316,"200310 - COVER,FAN HUB",,4,PC,9.59,38.36,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,600,21500157,600110335,"66912 1 A - SCREW,HEXAGON HEAD CAP",,4,PC,25.27,101.08,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,610,21500157,600000379,186780-Seal ThermoStat,,4,PC,10.35,41.40,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,620,21500157,600110317,"3019158 - GASKET,RADIATOR",,4,PC,2.66,10.64,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,630,21500157,600110318,"209957 - HOSE,FLEXIBLE",,4,PC,61.37,245.48,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,640,21500157,600000325,"154087-Seal, rectangular rin",,8,PC,1.03,8.24,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,650,21500157,600110336,"S 189 C - SCREW,SOCKET HEAD CAP",,16,PC,2.14,34.24,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,660,21500157,600088432,"5413187-BELT,V RIBBED",,4,PC,6.93,27.72,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,670,21500157,600000574,3006737-Seal Oil,,8,PC,27.30,218.40,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,680,21500157,600110337,"70772 - SCREW,FILLISTER HEAD CAP",,36,PC,1.49,53.64,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,690,21500157,600021271,"0218245-GASKET, LUB OIL CLR COV",,1,PC,3.89,3.89,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,700,21500157,600021025,"3071160-HOSE, PLAIN",,1,PC,13.20,13.20,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,710,21500157,600110319,"3006745 - RING,RETAINING",,2,PC,4.58,9.16,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,720,21500157,600000581,"3007713-Seal, o ring",,2,PC,2.33,4.66,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,730,21500157,600000822,3054948-Ring Liner Seal,,6,PC,8.04,48.24,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,740,21500157,600016271,"3076346- SLEEVE, WEAR",,1,PC,10.88,10.88,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,750,21500157,600082926,"3005131-DRIVE,ACCESSORY",,1,PC,911.04,911.04,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,760,21500157,600001205,"3412267-Seal, dust N14",,1,PC,12.13,12.13,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,770,21500157,600096948,"3087740 - SEAL,O RING",,12,PC,1.02,12.24,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,780,21500157,600078961,"AK 4005 60SS - HOSE,FLEXIBLE",,1,PC,49.98,49.98,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,790,21500157,600078960,"3066463 - SENSOR,VISCOSITY",,1,PC,212.68,212.68,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,800,21500157,600078963,"118346 - UNION,MALE",,2,PC,8.30,16.60,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,810,21500157,600078967,"3066467 - UNION,MALE",,1,PC,16.22,16.22,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,820,21500157,600078968,"3066816 - UNION,MALE",,1,PC,78.52,78.52,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,830,21500157,600078962,"AK 6013 20SS - HOSE,FLEXIBLE",,1,PC,51.75,51.75,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,840,21500157,600000867,"3065134-Seal, oil",,1,PC,27.32,27.32,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,850,21500157,600078946,"3033005 - TUBE,FUEL SUPPLY",,1,PC,39.57,39.57,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,860,21500157,600078953,"3069112 - TEE,MALE ADAPTER",,1,PC,24.64,24.64,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,870,21500157,600110320,"AK10022 SS - HOSE,FLEXIBLE",,2,PC,62.60,125.20,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,880,21500157,600078947,"3038028 - TUBE,FUEL BYPASS",,1,PC,18.54,18.54,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,890,21500157,600078955,"3166434 - TUBE,FUEL SUPPLY",,1,PC,36.86,36.86,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,900,21500157,600078951,"AK10011 40SS - HOSE,FLEXIBLE",,1,PC,56.46,56.46,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,910,21500157,600000475,"215233-Bearing, Thrust",,1,PC,1.64,1.64,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,920,21500157,600110321,"3008530 - SUPPORT,CAMSHAFT THRUST",,1,PC,25.36,25.36,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,930,21500157,600087601,"3022352-KEY,OFFSET WOODRUFF",,1,PC,10.30,10.30,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,940,21500157,600110322,65259 A - SHIM,,1,PC,6.48,6.48,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,950,21500157,600110323,65259 B - SHIM,,1,PC,6.64,6.64,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,960,21500157,600110324,65259 C - SHIM,,1,PC,6.33,6.33,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,970,21500157,600110325,185573 - SHIM,,1,PC,2.52,2.52,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,980,21500157,600110326,"3074400 - GASKET,CAM FOL HOUSING",,5,PC,8.49,42.45,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,990,21500157,600110327,"3074401 - GASKET,CAM FOL HOUSING",,5,PC,8.01,40.05,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1000,21500157,600110328,"3074403 - GASKET,CAM FOL HOUSING",,5,PC,8.73,43.65,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1010,21500157,600110329,"3074404 - GASKET,CAM FOL HOUSING",,5,PC,7.65,38.25,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1020,21500157,600110330,"64775 - HOSE,PLAIN",,1,PC,8.05,8.05,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1030,21500157,600088433,"3820664-HOSE,PLAIN",,4,PC,13.26,53.04,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1040,21500157,600044581,A028X493-OIL PRESSURE SENDER,,1,PC,68.52,68.52,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1050,21500157,600021275,"3308958-SEAL, RECTANGULAR RING",,1,PC,5.04,5.04,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1060,21500157,600110373,305376600 D - Core recon(3071497PX),,24,PC,150.00,"3,600.00",0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1070,21500157,600110374,FP0010000 D - Core recon (FC9896RX),L,4,PC,75.00,300.00,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1080,21500157,600000808,3052587-Seal O ring,,3,PC,0.83,2.49,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1090,21500157,600086142,0402-0779-05-ISOLATOR-VIBRATION,,1,PC,19.24,19.24,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1100,21500157,600110603,"FC9723RX - PUMP, FUEL EFC R.H. 1 EP",,4,PC,"1,364.17","5,456.68",0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1110,21500157,600088103,501-0878-LINE-FUEL (FEED),,3,PC,37.71,113.13,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1120,21500157,600088095,503-2568-HOSE-VENT,,3,PC,21.72,65.16,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1130,21500157,600079384,"FC9896RX - EFC RH, 1, EP",L,4,PC,"1,289.17","5,156.68",0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1140,21500157,600000470,"214950-Bearing, con rod",,12,PC,4.28,51.36,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1150,21500157,600002092,4024919-Set upper gasket,,1,PC,91.54,91.54,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152034,1160,21500157,600088105,"A040J429-HOSE,RADIATOR",,1,PC,12.91,12.91,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152051,10,21500157,600021033,300-6315-02 DISPLAY-CONTROL,,1,PC,951.26,951.26,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152055,10,21500157,600080430,0300-6014 - CONTROL ASSY (DYNAM 2 DISPLA,,1,PC,187.36,187.36,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152055,20,21500157,600020528,"300-6314-01 DISPLAY-CNTRL (SYM, EN)",,1,PC,643.43,643.43,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152071,10,21500157,600075536,402-0527-ISOLATOR VIBRATION,,20,PC,4.13,82.60,0,0,V43,,0.00,0.00
VN49,2/10/2022,1100,7150152071,20,21500157,600110338,0525-0305 - PAINT-GREEN 13OZ SPRAY CAN,,6,PC,9.49,56.94,0,0,V43,,0.00,0.00
VN49,2/17/2022,1100,7150152673,10,21500157,600021207,302-2058-16-TRANSFORMER CURRENT,,1,PC,76.69,76.69,0,0,V43,,0.00,0.00
