Material,Material Description,Material type,Plant,Storage location,Material Group,DF stor. loc. level,Base Unit of Measure,Unrestricted,Currency,Value Unrestricted,Transit and Transfer,Val. in Trans./Tfr,Quality Inspection,Value in QualInsp.,Restricted-Use Stock,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
600096066,"4376430 - KIT,LINER",ZSP,VNT0,1100,7063,,PC,7,VND,"12,958,553",0,0,0,0,0,0,0,0,0,0
600096067,"5405717 - SET,PISTON RING",ZSP,VN49,1100,7063,,PC,24,VND,"32,136,597",0,0,0,0,0,0,0,0,0,0
600096067,"5405717 - SET,PISTON RING",ZSP,VNT0,1100,7063,,PC,6,VND,"9,591,130",0,0,0,0,0,0,0,0,0,0
600096067,"5405717 - SET,PISTON RING",ZSP,VNT0,1100,7063,,PC,126,VND,"201,413,724",0,0,0,0,0,0,0,0,0,0
600096148,"5472920 - KIT,ENGINE PISTON",ZSP,VN49,1100,7063,,PC,1,VND,"28,789,209",0,0,0,0,0,0,0,0,0,0
600096148,"5472920 - KIT,ENGINE PISTON",ZSP,VN49,1100,7063,,PC,1,VND,"28,789,209",0,0,0,0,0,0,0,0,0,0
600096179,"3925561 - DAMPER,RUBBER VIBRATION",ZSP,VN49,1100,7063,,PC,1,VND,"5,792,298",0,0,0,0,0,0,0,0,0,0
600096180,"5473305 - KIT,WATER PUMP",ZSP,VN49,1100,7063,,PC,1,VND,"3,761,506",0,0,0,0,0,0,0,0,0,0
600096180,"5473305 - KIT,WATER PUMP",ZSP,VN49,1100,7063,,PC,1,VND,"3,761,506",0,0,0,0,0,0,0,0,0,0
600096180,"5473305 - KIT,WATER PUMP",ZSP,VN49,1100,7063,,PC,7,VND,"26,330,541",0,0,0,0,0,0,0,0,0,0
600096180,"5473305 - KIT,WATER PUMP",ZSP,VN49,1100,7063,,PC,1,VND,"3,761,506",0,0,0,0,0,0,0,0,0,0
600096886,132-0498-Impeller,ZSP,VN49,1100,7063,,PC,4,VND,"2,051,264",0,0,0,0,0,0,0,0,0,0
600096886,132-0498-Impeller,ZSP,VN49,1100,7063,,PC,8,VND,"4,102,528",0,0,0,0,0,0,0,0,0,0
600096886,132-0498-Impeller,ZSP,VN49,1100,7063,,PC,5,VND,"2,564,080",0,0,0,0,0,0,0,0,0,0
600096900,"3016306 - CLAMP,V BAND",ZSP,VNT0,1100,7063,,PC,2,VND,"1,594,841",0,0,0,0,0,0,0,0,0,0
600096900,"3016306 - CLAMP,V BAND",ZSP,VNT0,1100,7063,,PC,1,VND,"797,420",0,0,0,0,0,0,0,0,0,0
600097364,"3092471-GASKET,EXHAUST MANIFOLD",ZSP,VN49,1100,7063,,PC,6,VND,"1,502,580",0,0,0,0,0,0,0,0,0,0
600097627,Core radiator for C175RV4F,ZSP,VNT0,1100,7063,,PC,6,VND,"362,731,335",0,0,0,0,0,0,0,0,0,0
600097638,"3099408 - Seal, O ring",ZSP,VNT0,1100,7063,,PC,1,VND,"27,083",0,0,0,0,0,0,0,0,0,0
600097898,"5579024 - KIT,WATER PUMP",ZSP,VN49,1100,7063,,PC,1,VND,"2,444,505",0,0,0,0,0,0,0,0,0,0
600098109,"A053N002-KIT,GERNERATOR HEATER UPGRADE",ZSP,VN49,1100,7063,,PC,1,VND,"2,536,792",0,0,0,0,0,0,0,0,0,0
600098140,"4371779-KIT,LINER",ZSP,VNT0,1100,7063,,PC,6,VND,"18,203,054",0,0,0,0,0,0,0,0,0,0
600098152,0327-1601-01 -PCB ASSY (CNTRL,ZSP,VN49,1100,7063,,PC,1,VND,"66,976,875",0,0,0,0,0,0,0,0,0,0
600098209,0149-2804-FILTER-FUEL,ZSP,VN49,1100,7063,,PC,1,VND,"259,553",0,0,0,0,0,0,0,0,0,0
600098330,0122-0906-FILTER-OIL,ZSP,VN49,1100,7063,,PC,1,VND,"324,338",0,0,0,0,0,0,0,0,0,0
600098643,FF5642 - Fuel Filter Spinon,ZSP,VNT0,1100,7063,,PC,4,VND,"1,226,793",0,0,0,0,0,0,0,0,0,0
600098673,0130-4434-PENCIL-ZINC (TEXT),ZSP,VN49,1100,7063,,PC,1,VND,"207,943",0,0,0,0,0,0,0,0,0,0
600098683,"A053N003-KIT,GENERATOR HEATER UPGRADE",ZSP,VN49,1100,7063,,PC,1,VND,"4,047,153",0,0,0,0,0,0,0,0,0,0
600098684,45-0024-BOX-TERMINAL,ZSP,VN49,1100,7063,,PC,1,VND,"789,254",0,0,0,0,0,0,0,0,0,0
600098713,"4000872-TUBE,WATER INLET",ZSP,VN49,1100,7063,,PC,1,VND,"3,528,201",0,0,0,0,0,0,0,0,0,0
600098715,"4016407-TUBE,WATER BYPASS",ZSP,VN49,1100,7063,,PC,1,VND,"3,830,309",0,0,0,0,0,0,0,0,0,0
600099762,"5579026-KIT,UPPER ENGINE GASKET",ZSP,VN49,1100,7063,,PC,1,VND,"5,839,923",0,0,0,0,0,0,0,0,0,0
600101580,"A054G527 - INSTALLATION,CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"13,899,610",0,0,0,0,0,0,0,0,0,0
600101580,"A054G527 - INSTALLATION,CONTROL",ZSP,VN49,1100,7063,,PC,2,VND,"27,799,220",0,0,0,0,0,0,0,0,0,0
600101580,"A054G527 - INSTALLATION,CONTROL",ZSP,VNT0,1100,7063,,PC,1,VND,"18,345,853",0,0,0,0,0,0,0,0,0,0
600101746,"4924925 - SWITCH,PRESSUR",ZSP,VN49,1100,7063,,PC,5,VND,"24,218,501",0,0,0,0,0,0,0,0,0,0
600101746,"4924925 - SWITCH,PRESSUR",ZSP,VNT0,1100,7063,,PC,1,VND,"7,551,244",0,0,0,0,0,0,0,0,0,0
600102032,A054J968 - Card Control,ZSP,VN49,1100,7063,,PC,2,VND,"139,645,775",0,0,0,0,0,0,0,0,0,0
600102032,A054J968 - Card Control,ZSP,VN49,1100,7063,,PC,2,VND,"139,645,775",0,0,0,0,0,0,0,0,0,0
600102159,"3933519-Hose, Plain",ZSP,VN49,1100,7063,,PC,2,VND,"406,043",0,0,0,0,0,0,0,0,0,0
600102215,6B-CP (6BT5.9-DM),ZSP,VN49,1100,7063,,PC,1,VND,"610,792,900",0,0,0,0,0,0,0,0,0,0
600102615,5473081RX-Fuel Injection Pump,ZSP,VN49,1100,7063,,PC,1,VND,"40,826,528",0,0,0,0,0,0,0,0,0,0
600102615,5473081RX-Fuel Injection Pump,ZSP,VN49,1100,7063,,PC,1,VND,"40,826,528",0,0,0,0,0,0,0,0,0,0
600103749,FS53023-FUEL WATER SEPARATOR,ZSP,VN49,1100,7063,,PC,2,VND,"5,017,127",0,0,0,0,0,0,0,0,0,0
600103780,FF63016-FUELFILTER,ZSP,VN49,1100,7063,,PC,2,VND,"6,079,468",0,0,0,0,0,0,0,0,0,0
600104099,"3897173 - MANIFOLD,FUEL",ZSP,VN49,1100,7063,,PC,1,VND,"2,965,761",0,0,0,0,0,0,0,0,0,0
600104130,3085778-Oil Pan Gasket,ZSP,VNT0,1100,7063,,PC,1,VND,"927,544",0,0,0,0,0,0,0,0,0,0
600104275,"135144-CLAMP,T BOLT",ZSP,VN49,1100,7063,,PC,8,VND,"2,510,162",0,0,0,0,0,0,0,0,0,0
600104275,"135144-CLAMP,T BOLT",ZSP,VN49,1100,7063,,PC,2,VND,"627,541",0,0,0,0,0,0,0,0,0,0
600104275,"135144-CLAMP,T BOLT",ZSP,VN49,1100,7063,,PC,10,VND,"3,137,703",0,0,0,0,0,0,0,0,0,0
600104301,"4376118RX-KIT,WATER PUMP",ZSP,VNT0,1100,7063,,PC,1,VND,"13,261,660",0,0,0,0,0,0,0,0,0,0
600104346,"5373849 - GASKET,RKR LEVER HOUSING",ZSP,VN49,1100,7063,,PC,6,VND,"2,498,141",0,0,0,0,0,0,0,0,0,0
600104346,"5373849 - GASKET,RKR LEVER HOUSING",ZSP,VN49,1100,7063,,PC,6,VND,"2,498,141",0,0,0,0,0,0,0,0,0,0
600104346,"5373849 - GASKET,RKR LEVER HOUSING",ZSP,VN49,9200,7063,,PC,0,VND,0,0,0,0,0,0,0,1,"416,357",0,0
600104346,"5373849 - GASKET,RKR LEVER HOUSING",ZSP,VNT0,1100,7063,,PC,4,VND,"1,526,576",0,0,0,0,0,0,0,0,0,0
600104346,"5373849 - GASKET,RKR LEVER HOUSING",ZSP,VNT0,1100,7063,,PC,6,VND,"2,289,863",0,0,0,0,0,0,0,0,0,0
600104582,"3063809-CLAMP,T BOLT",ZSP,VNT0,1100,7063,,PC,2,VND,"693,044",0,0,0,0,0,0,0,0,0,0
600104584,"3092714-GASKET,THERMOSTAT HOUSING",ZSP,VN49,1100,7063,,PC,2,VND,"325,506",0,0,0,0,0,0,0,0,0,0
600104585,"3098933-CLAMP,T BOLT",ZSP,VNT0,1100,7063,,PC,2,VND,"762,547",0,0,0,0,0,0,0,0,0,0
600104587,"3331516- HOSE,HUMP",ZSP,VN49,1100,7063,,PC,1,VND,"3,536,357",0,0,0,0,0,0,0,0,0,0
600104587,"3331516- HOSE,HUMP",ZSP,VNT0,1100,7063,,PC,1,VND,"3,604,531",0,0,0,0,0,0,0,0,0,0
600104588,"3408600-SENSOR,PRESSURE",ZSP,VNT0,1100,7063,,PC,1,VND,"5,158,805",0,0,0,0,0,0,0,0,0,0
600104596,"3804934-KIT,LUB OIL CLR CVN",ZSP,VNT0,1100,7063,,PC,2,VND,"6,320,626",0,0,0,0,0,0,0,0,0,0
600104599,"4000436-GASKET,LUB OIL FIL COVER",ZSP,VNT0,1100,7063,,PC,1,VND,"322,899",0,0,0,0,0,0,0,0,0,0
600104601,4025279-INJECTOR,ZSP,VNT0,1100,7063,,PC,2,VND,"22,972,664",0,0,0,0,0,0,0,0,0,0
600104602,4025280-INJECTOR,ZSP,VNT0,1100,7063,,PC,10,VND,"80,299,777",0,0,0,0,0,0,0,0,0,0
600104603,"4295505-PRIMER,ENGINE LUBRICATING",ZSP,VN49,1100,7063,,PC,1,VND,"40,276,948",0,0,0,0,0,0,0,0,0,0
600104604,"4295574-GASKET,COVER PLATE",ZSP,VNT0,1100,7063,,PC,3,VND,"326,455",0,0,0,0,0,0,0,0,0,0
600104605,"4295583-HOSE,FLEXIBLE",ZSP,VNT0,1100,7063,,PC,1,VND,"5,012,020",0,0,0,0,0,0,0,0,0,0
600104606,"4306517-PUMP,FUEL INJECTION",ZSP,VN49,1100,7063,,PC,1,VND,"193,050,763",0,0,0,0,0,0,0,0,0,0
600104607,"4334008-MOTOR,STARTING",ZSP,VN49,1100,7063,,PC,1,VND,"26,735,761",0,0,0,0,0,0,0,0,0,0
600104608,"4352366-KIT,ENGINE PISTON",ZSP,VN49,1100,7063,,PC,5,VND,"89,680,204",0,0,0,0,0,0,0,0,0,0
600104608,"4352366-KIT,ENGINE PISTON",ZSP,VN49,1100,7063,,PC,1,VND,"17,936,041",0,0,0,0,0,0,0,0,0,0
600104610,"4918073- SEAL,INJECTOR",ZSP,VNT0,1100,7063,,PC,4,VND,"2,778,191",0,0,0,0,0,0,0,0,0,0
600104610,"4918073- SEAL,INJECTOR",ZSP,VNT0,1100,7063,,PC,2,VND,"1,389,095",0,0,0,0,0,0,0,0,0,0
600104611,"4951860-SWITCH,RELAY",ZSP,VN49,1100,7063,,PC,1,VND,"794,712",0,0,0,0,0,0,0,0,0,0
600104611,"4951860-SWITCH,RELAY",ZSP,VNT0,1100,7063,,PC,1,VND,"809,551",0,0,0,0,0,0,0,0,0,0
600104612,"4951864-SWITCH,MAGNETIC",ZSP,VN49,1100,7063,,PC,1,VND,"8,977,266",0,0,0,0,0,0,0,0,0,0
600104612,"4951864-SWITCH,MAGNETIC",ZSP,VNT0,1100,7063,,PC,1,VND,"8,934,554",0,0,0,0,0,0,0,0,0,0
600104613,"4956137-TURBOCHARGER,HX83 WTRCOOL",ZSP,VNT0,1100,7063,,PC,1,VND,"86,896,008",0,0,0,0,0,0,0,0,0,0
600104614,"4975730-HOSE,FLEXIBLE",ZSP,VN49,1100,7063,,PC,5,VND,"17,072,092",0,0,0,0,0,0,0,0,0,0
600104614,"4975730-HOSE,FLEXIBLE",ZSP,VNT0,1100,7063,,PC,1,VND,"3,428,246",0,0,0,0,0,0,0,0,0,0
600104617,"5321615- KIT,TURBOCHARGER",ZSP,VNT0,1100,7063,,PC,1,VND,"95,628,991",0,0,0,0,0,0,0,0,0,0
600104617,"5321615- KIT,TURBOCHARGER",ZSP,VNT0,1100,7063,,PC,1,VND,"95,628,991",0,0,0,0,0,0,0,0,0,0
600104618,"5412992-BELT,V RIBBED",ZSP,VNT0,1100,7063,,PC,1,VND,"265,436",0,0,0,0,0,0,0,0,0,0
600104619,"5413007- BELT,V RIBBED",ZSP,VNT0,1100,7063,,PC,1,VND,"5,350,888",0,0,0,0,0,0,0,0,0,0
600104620,"5483654-GASKET,GEAR COVER PLATE",ZSP,VNT0,1100,7063,,PC,1,VND,"2,759,016",0,0,0,0,0,0,0,0,0,0
600104624,AF27993NF-AIRFILTER-RADIALSEALPRIMA,ZSP,VNT0,1100,7063,,PC,43,VND,"148,403,141",0,0,0,0,0,0,0,0,0,0
600104625,AF27994-AIRFILTER-RADIALSEALSECONDARY,ZSP,VNT0,1100,7063,,PC,11,VND,"12,419,588",0,0,0,0,0,0,0,0,0,0
600104626,FF5782NN-NANONETFF/FWSSPINONMETALNONMETA,ZSP,VN49,1100,7063,,PC,12,VND,"24,683,488",0,0,0,0,0,0,0,0,0,0
600104626,FF5782NN-NANONETFF/FWSSPINONMETALNONMETA,ZSP,VNT0,1100,7063,,PC,3,VND,"5,819,081",0,0,0,0,0,0,0,0,0,0
600104627,FS53015-FUELFILTERSTANDARDSIZEELEMAX,ZSP,VN49,1100,7063,,PC,4,VND,"6,301,511",0,0,0,0,0,0,0,0,0,0
600104669,FS01247 - FUEL SEPARATOR SPINON,ZSP,VN49,1100,7063,,PC,4,VND,"1,242,932",0,0,0,0,0,0,0,0,0,0
600104687,"5473080RX - KIT,FUEL PUMP",ZSP,VN49,1100,7063,,PC,2,VND,"80,696,250",0,0,0,0,0,0,0,0,0,0
600104753,"4090031-Pump,Water",ZSP,VN49,1100,7063,,PC,1,VND,"20,291,993",0,0,0,0,0,0,0,0,0,0
600104755,"4371877-GASKET,OIL PAN ADAPTER",ZSP,VNT0,1100,7063,,PC,1,VND,"5,419,962",0,0,0,0,0,0,0,0,0,0
600104757,"5416292-VALVE,CHECK",ZSP,VN49,1100,7063,,PC,1,VND,"4,746,446",0,0,0,0,0,0,0,0,0,0
600104757,"5416292-VALVE,CHECK",ZSP,VNT0,1100,7063,,PC,1,VND,"4,760,124",0,0,0,0,0,0,0,0,0,0
600104828,AF26124-AIR FILTER-OPTIAIR PRIMARY,ZSP,VNT0,1100,7063,,PC,2,VND,"2,341,943",0,0,0,0,0,0,0,0,0,0
600104840,"3975626-CONNECTION,TUR OIL DRAIN",ZSP,VN49,1100,7063,,PC,1,VND,"920,209",0,0,0,0,0,0,0,0,0,0
600104901,"5339495-BELT,V RIBBED",ZSP,VNT0,1100,7063,,PC,1,VND,"476,490",0,0,0,0,0,0,0,0,0,0
600105239,"5259161 - BREATHER,OIL SEPARATOR",ZSP,VN49,1100,7063,,PC,1,VND,"95,544",0,0,0,0,0,0,0,0,0,0
600105250,"4309510 - KIT,SEAL",ZSP,VN49,1100,7063,,PC,1,VND,"1,655,435",0,0,0,0,0,0,0,0,0,0
600105250,"4309510 - KIT,SEAL",ZSP,VN49,1100,7063,,PC,1,VND,"1,655,435",0,0,0,0,0,0,0,0,0,0
600105257,SP0130700JX - AIR SERVICE PAR,ZSP,VN49,1100,7063,,PC,1,VND,"3,161,735",0,0,0,0,0,0,0,0,0,0
600105257,SP0130700JX - AIR SERVICE PAR,ZSP,VNT0,1100,7063,,PC,1,VND,"3,161,735",0,0,0,0,0,0,0,0,0,0
600105258,HF6351 -HYDRAULIC SPIN-ON SYNTHETIC,ZSP,VN49,1100,7063,,PC,8,VND,"2,267,473",0,0,0,0,0,0,0,0,0,0
600106990,0300-6393 - Control assy.,ZSP,VN49,1100,7063,,PC,1,VND,"13,166,453",0,0,0,0,0,0,0,0,0,0
600106993,"2881835RX - KIT,FUEL PUMP",ZSP,VNT0,1100,7063,,PC,1,VND,"168,642,185",0,0,0,0,0,0,0,0,0,0
600106995,"3644502 - GASKET,GEAR HOUSING",ZSP,VN49,1100,7063,,PC,3,VND,"6,885,224",0,0,0,0,0,0,0,0,0,0
600106995,"3644502 - GASKET,GEAR HOUSING",ZSP,VN49,1100,7063,,PC,3,VND,"6,885,224",0,0,0,0,0,0,0,0,0,0
600106996,"A054J973 - CARD,CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"90,623,350",0,0,0,0,0,0,0,0,0,0
600106996,"A054J973 - CARD,CONTROL",ZSP,VNT0,1100,7063,,PC,1,VND,"90,623,351",0,0,0,0,0,0,0,0,0,0
600107179,"2882079-KIT,INJ REPAIR",ZSP,VNT0,1100,7063,,PC,6,VND,"179,995,558",0,0,0,0,0,0,0,0,0,0
600107265,"3918108 - SCREW,HEX FLANGE HEAD CAP",ZSP,VN49,1100,7063,,PC,7,VND,"187,223",0,0,0,0,0,0,0,0,0,0
600107265,"3918108 - SCREW,HEX FLANGE HEAD CAP",ZSP,VN49,1100,7063,,PC,1,VND,"26,746",0,0,0,0,0,0,0,0,0,0
600107265,"3918108 - SCREW,HEX FLANGE HEAD CAP",ZSP,VN49,1100,7063,,PC,12,VND,"320,954",0,0,0,0,0,0,0,0,0,0
600107266,"4359572 - SENSOR,PRESSURE",ZSP,VN49,1100,7063,,PC,1,VND,"1,289,091",0,0,0,0,0,0,0,0,0,0
600107266,"4359572 - SENSOR,PRESSURE",ZSP,VN49,1100,7063,,PC,1,VND,"1,289,091",0,0,0,0,0,0,0,0,0,0
600107267,"4384743 - HARNESS,WIRING",ZSP,VNT0,1100,7063,,PC,1,VND,"812,305",0,0,0,0,0,0,0,0,0,0
600107267,"4384743 - HARNESS,WIRING",ZSP,VNT0,1100,7063,,PC,1,VND,"812,305",0,0,0,0,0,0,0,0,0,0
600107285,"3937613 - CLAMP,SPRING HOSE",ZSP,VN49,1100,7063,,PC,10,VND,"574,010",0,0,0,0,0,0,0,0,0,0
600107285,"3937613 - CLAMP,SPRING HOSE",ZSP,VN49,1100,7063,,PC,10,VND,"574,010",0,0,0,0,0,0,0,0,0,0
600107286,"3910991 - PIPE,EXHAUST OUTLET",ZSP,VN49,1100,7063,,PC,1,VND,"2,241,601",0,0,0,0,0,0,0,0,0,0
600107476,0185-6764 - GASKET CYLINDER HEAD,ZSP,VNT0,1100,7063,,PC,2,VND,"2,460,932",0,0,0,0,0,0,0,0,0,0
600107537,"4068673 - HEAD,CYLINDER",ZSP,VN49,1100,7063,,PC,1,VND,"56,717,690",0,0,0,0,0,0,0,0,0,0
600107541,AH1192 - AIR HOUSING-STANDARD METAL,ZSP,VNT0,1100,7063,,PC,2,VND,"2,765,581",0,0,0,0,0,0,0,0,0,0
600107550,"4058967-RING,COMPRESSION PISTON",ZSP,VN49,1100,7063,,PC,4,VND,"1,728,570",0,0,0,0,0,0,0,0,0,0
600107551,LF17579-LUBEOIL FILTER,ZSP,VN49,1100,7063,,PC,2,VND,"1,654,806",0,0,0,0,0,0,0,0,0,0
600107551,LF17579-LUBEOIL FILTER,ZSP,VN49,1100,7063,,PC,6,VND,"4,964,419",0,0,0,0,0,0,0,0,0,0
600107552,FF63013-FUEL FILTER SPINON,ZSP,VN49,1100,7063,,PC,5,VND,"5,911,048",0,0,0,0,0,0,0,0,0,0
600107552,FF63013-FUEL FILTER SPINON,ZSP,VNT0,1100,7063,,PC,5,VND,"5,019,842",0,0,0,0,0,0,0,0,0,0
600107553,AF26433-AIRFILTER ELEMENT,ZSP,VN49,1100,7063,,PC,2,VND,"2,155,849",0,0,0,0,0,0,0,0,0,0
600108417,KTA38-M1 CUMMINS ENGINE 1100 HP RPM 1800,ZSP,VN49,1100,7063,,PC,4,VND,"8,837,548,620",0,0,0,0,0,0,0,0,0,0
600108913,"3634648RX - PUMP, LUBE KTA50",ZSP,VN49,1100,7063,,PC,1,VND,"73,388,517",0,0,0,0,0,0,0,0,0,0
600108914,"5541095 - CORE,AFTERCOOLER",ZSP,VN49,1100,7063,,PC,4,VND,"110,096,426",0,0,0,0,0,0,0,0,0,0
600109206,"2881835 - KIT,FUEL PUMP",ZSP,VN49,1100,7063,,PC,1,VND,"199,245,549",0,0,0,0,0,0,0,0,0,0
600109207,"4068654 - HOSE,PLAIN",ZSP,VN49,1100,7063,,PC,2,VND,"1,751,230",0,0,0,0,0,0,0,0,0,0
600109208,"5491993 - SENSOR,POSITION",ZSP,VN49,1100,7063,,PC,2,VND,"806,332",0,0,0,0,0,0,0,0,0,0
600109209,"2881831 - VALVE,PRESSURE REGULATOR",ZSP,VN49,1100,7063,,PC,2,VND,"9,018,269",0,0,0,0,0,0,0,0,0,0
600109220,"2888890 - TENSIONER,BELT",ZSP,VN49,1100,7063,,PC,1,VND,"8,528,203",0,0,0,0,0,0,0,0,0,0
600109221,"3092713 - GASKET,THERMOSTAT HOUSING",ZSP,VNT0,1100,7063,,PC,1,VND,"123,095",0,0,0,0,0,0,0,0,0,0
600109225,"5473331 - KIT,CON ROD BEARING",ZSP,VN49,1100,7063,,PC,1,VND,"252,809",0,0,0,0,0,0,0,0,0,0
600109225,"5473331 - KIT,CON ROD BEARING",ZSP,VN49,1100,7063,,PC,1,VND,"252,809",0,0,0,0,0,0,0,0,0,0
600109225,"5473331 - KIT,CON ROD BEARING",ZSP,VN49,1100,7063,,PC,10,VND,"2,528,086",0,0,0,0,0,0,0,0,0,0
600109225,"5473331 - KIT,CON ROD BEARING",ZSP,VN49,1100,7063,,PC,6,VND,"1,516,852",0,0,0,0,0,0,0,0,0,0
600109225,"5473331 - KIT,CON ROD BEARING",ZSP,VNT0,1100,7063,,PC,18,VND,"4,546,701",0,0,0,0,0,0,0,0,0,0
600109225,"5473331 - KIT,CON ROD BEARING",ZSP,VNT0,1100,7063,,PC,2,VND,"505,189",0,0,0,0,0,0,0,0,0,0
600109360,A054H820 - DIODE FWD - REVERSE KIT,ZSP,VN49,1100,7063,,PC,1,VND,"1,899,473",0,0,0,0,0,0,0,0,0,0
600109361,A059F437 - AS540 AVR ASSEMBLY,ZSP,VN49,1100,7063,,PC,1,VND,"2,555,612",0,0,0,0,0,0,0,0,0,0
600109362,A061N417 - ACTUATOR,ZSP,VN49,1100,7063,,PC,1,VND,"14,954,411",0,0,0,0,0,0,0,0,0,0
600109363,A061N421 - ACTUATOR,ZSP,VN49,1100,7063,,PC,1,VND,"14,748,141",0,0,0,0,0,0,0,0,0,0
600109364,"5543593 - CORE,AFTERCOOLER",ZSP,VN49,1100,7063,,PC,1,VND,"30,307,617",0,0,0,0,0,0,0,0,0,0
600109508,"4093825 - PUMP,FUEL TRANSFER",ZSP,VN49,1100,7063,,PC,1,VND,"2,524,829",0,0,0,0,0,0,0,0,0,0
600109509,193-0469 - SENSOR-MAP,ZSP,VN49,1100,7063,,PC,1,VND,"1,022,953",0,0,0,0,0,0,0,0,0,0
600109614,"3099198 - SEAL, OIL",ZSP,VN49,1100,7063,,PC,1,VND,"614,479",0,0,0,0,0,0,0,0,0,0
600109675,"5635750 - KIT,ELC COP MOUNTING",ZSP,VN49,1100,7063,,PC,1,VND,"35,379,594",0,0,0,0,0,0,0,0,0,0
600109675,"5635750 - KIT,ELC COP MOUNTING",ZSP,VN49,1100,7063,,PC,1,VND,"35,379,594",0,0,0,0,0,0,0,0,0,0
600110373,3053766D - Core recon(3071497PX),ZSP,VN49,1100,7063,,PC,24,VND,"91,641,797",0,0,0,0,0,0,0,0,0,0
600110482,FF5866 - FUEL FILTER SPINON,ZSP,VN49,1100,7063,,PC,9,VND,"1,935,764",0,0,0,0,0,0,0,0,0,0
600110483,FS20123 - FUEL SEPARATOR SPINON,ZSP,VN49,1100,7063,,PC,3,VND,"837,847",0,0,0,0,0,0,0,0,0,0
600110484,AF26557 - AIRFILTER ELEMENT,ZSP,VN49,1100,7063,,PC,4,VND,"3,050,550",0,0,0,0,0,0,0,0,0,0
600110521,"4932520 - TUBE,OIL GAUGE",ZSP,VNT0,1100,7063,,PC,5,VND,"8,250,782",0,0,0,0,0,0,0,0,0,0
600110524,0212-1303 - BLOCK ASSY-BRUSH,ZSP,VN49,1100,7063,,PC,1,VND,"549,389",0,0,0,0,0,0,0,0,0,0
600110533,308458900 D - Core recon(4903472PX),ZSP,VN49,1100,7063,,PC,12,VND,"75,219,235",0,0,0,0,0,0,0,0,0,0
600110703,FS5301600MX NN-FUEL SEPARATOR SPINON,ZSP,VN49,1100,7063,,PC,4,VND,"6,249,760",0,0,0,0,0,0,0,0,0,0
600110703,FS5301600MX NN-FUEL SEPARATOR SPINON,ZSP,VN49,1100,7063,,PC,6,VND,"9,374,640",0,0,0,0,0,0,0,0,0,0
600110711,"3930250-SCREW,HEX FLANGE HEAD CAP",ZSP,VN49,1100,7063,,PC,1,VND,"264,773",0,0,0,0,0,0,0,0,0,0
600110712,"4933532-PLUG,PIPE",ZSP,VN49,1100,7063,,PC,2,VND,"163,898",0,0,0,0,0,0,0,0,0,0
600110820,"5693705-KIT,CON ROD BEARING",ZSP,VNT0,1100,7063,,PC,1,VND,"571,210",0,0,0,0,0,0,0,0,0,0
600110831,"4384700RX-MODULE,ELECTRONIC CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"39,863,721",0,0,0,0,0,0,0,0,0,0
600110899,"A048S621-PANEL,FAN SHROUD",ZSP,VNT0,1100,7063,,PC,2,VND,"23,090,187",0,0,0,0,0,0,0,0,0,0
600111069,3937672 D - Core Recon (3937690RX),ZSP,VN49,1100,7063,,PC,1,VND,"15,260,964",0,0,0,0,0,0,0,0,0,0
600111256,"5614733-INSERT,VALVE",ZSP,VN49,1100,7063,,PC,36,VND,"13,131,862",0,0,0,0,0,0,0,0,0,0
600111257,"BM69974D-VALVE, SHUTDOWN 12 VOLT",ZSP,VNT0,1100,7063,,PC,1,VND,"1,933,706",0,0,0,0,0,0,0,0,0,0
600111257,"BM69974D-VALVE, SHUTDOWN 12 VOLT",ZSP,VNT0,1100,7063,,PC,1,VND,"1,933,706",0,0,0,0,0,0,0,0,0,0
600111281,0300-4515-02-(OPE)HEATER ASSY-CONTROL,ZSP,VN49,1100,7063,,PC,1,VND,"5,747,503",0,0,0,0,0,0,0,0,0,0
600111282,"A040D298-HARNESS, HEATER",ZSP,VN49,1100,7063,,PC,1,VND,"2,873,493",0,0,0,0,0,0,0,0,0,0
600111335,"5528553-KIT,REAR CRANKSHAFT SEAL",ZSP,VN49,1100,7063,,PC,1,VND,"1,638,611",0,0,0,0,0,0,0,0,0,0
600111335,"5528553-KIT,REAR CRANKSHAFT SEAL",ZSP,VN49,1100,7063,,PC,1,VND,"1,638,611",0,0,0,0,0,0,0,0,0,0
600111341,"4955664-TURBOCHARGER,HX82 DRY",ZSP,VN49,1100,7063,,PC,1,VND,"62,335,455",0,0,0,0,0,0,0,0,0,0
600111346,0130-5169-CAP-HEAT EXCH,ZSP,VN49,1100,7063,,PC,1,VND,"289,093",0,0,0,0,0,0,0,0,0,0
600111346,0130-5169-CAP-HEAT EXCH,ZSP,VN49,1100,7063,,PC,1,VND,"289,093",0,0,0,0,0,0,0,0,0,0
600111347,0509-0351-O RING,ZSP,VN49,1100,7063,,PC,1,VND,"99,854",0,0,0,0,0,0,0,0,0,0
600111347,0509-0351-O RING,ZSP,VN49,1100,7063,,PC,1,VND,"99,854",0,0,0,0,0,0,0,0,0,0
600111348,0130-5170-GASKET-HEAT EXCH,ZSP,VN49,1100,7063,,PC,1,VND,"57,742",0,0,0,0,0,0,0,0,0,0
